"ID","CREATED_DATE","LAST_UPDATED_DATE","DELETE_DATE","DELETE_FLAG","LEVEL","RESULT","CREATED_USER_ID","DATA_POINT_ID","DELETE_USER_ID","LAST_UPDATED_USER_ID","MATERIAL_TEST_METHOD_ID","LOWER_LIMIT","UPPER_LIMIT"
5412,2022-03-06 09:00:28,2022-03-06 09:00:29,,0,1,一等品,622,1,,622,5468,56,70
5411,2022-03-06 09:00:05,2022-03-06 09:00:06,,0,1,一等品,622,4,,622,5467,63,69
5410,2022-03-06 08:59:39,2022-03-06 08:59:39,,0,1,一等品,622,3,,622,5466,1.14,1.16
5409,2022-03-06 08:59:06,2022-03-06 08:59:08,,0,1,一等品,622,8,,622,5465,79,115
5408,2022-03-06 08:58:51,2022-03-06 08:59:07,,0,1,一等品,622,6,,622,5465,25,300
5407,2022-03-06 08:58:29,2022-03-06 08:58:30,,0,1,一等品,622,5,,622,5465,7,13
5406,2022-03-06 08:53:37,2022-03-06 08:53:37,,0,1,一等品,622,4,,622,5463,63,69
5405,2022-03-06 08:52:58,2022-03-06 08:52:58,,0,1,一等品,622,1,,622,5464,56,70
5404,2022-03-06 08:52:30,2022-03-06 08:52:30,,0,1,一等品,622,3,,622,5462,1.14,1.16
5403,2022-03-06 08:51:24,2022-03-06 08:51:27,,0,1,一等品,622,8,,622,5461,79,115
5402,2022-03-06 08:51:05,2022-03-06 08:51:06,,0,1,一等品,622,6,,622,5461,25,300
5401,2022-03-06 08:50:44,2022-03-06 08:51:44,,0,1,一等品,622,5,,622,5461,7,13
5383,2022-03-01 14:09:40,2022-03-01 14:09:41,,0,1,一等品,622,3,,622,5442,1.23,1.25
5382,2022-03-01 14:09:27,2022-03-01 14:09:27,,0,1,一等品,622,4,,622,5444,53,57
5381,2022-03-01 14:09:13,2022-03-01 14:09:14,,0,1,一等品,622,1,,622,5443,44,54
5363,2022-02-27 17:49:33,2022-02-27 17:49:33,,0,1,一等品,622,3,,,5423,1.19,1.21
5362,2022-02-27 17:48:41,2022-02-27 17:48:41,,0,1,一等品,622,4,,,5422,66,72
5361,2022-02-27 17:47:52,2022-02-27 17:47:52,,0,1,一等品,622,1,,,5421,56,70
5346,2022-02-26 22:10:31,2022-02-26 22:10:31,,0,1,一等品,623,4,,,5403,48,52
5345,2022-02-26 22:10:09,2022-02-26 22:10:09,,0,1,一等品,623,3,,,5402,1.03,1.05
5344,2022-02-26 22:09:32,2022-02-26 22:09:32,,0,1,一等品,623,8,,,5401,72.1,133.9
5343,2022-02-26 22:09:18,2022-02-26 22:09:18,,0,1,一等品,623,6,,,5401,29.75,55.25
5342,2022-02-26 22:09:04,2022-02-26 22:09:04,,0,1,一等品,623,5,,,5401,4.2,7.8
5341,2022-02-26 22:08:34,2022-02-26 22:08:42,,0,1,一等品,623,1,,623,5404,25,35
5325,2022-02-25 18:03:03,2022-02-25 18:03:03,,0,1,一等品,622,4,,,5383,79,85
5324,2022-02-25 18:02:44,2022-02-25 18:02:46,,0,1,一等品,622,3,,622,5382,1.44,1.5
5323,2022-02-25 18:02:22,2022-02-25 18:02:22,,0,1,一等品,622,8,,,5381,68,98
5322,2022-02-25 18:02:08,2022-02-25 18:15:47,,0,1,一等品,622,6,,622,5381,20,999
5321,2022-02-25 18:01:55,2022-02-25 18:01:55,,0,1,一等品,622,5,,,5381,12,18
5306,2022-02-25 11:00:12,2022-02-25 11:00:12,,0,1,一等品,622,4,,622,5363,62,66
5305,2022-02-25 10:59:50,2022-02-25 10:59:51,,0,1,一等品,622,3,,622,5362,1.14,1.16
5304,2022-02-25 10:59:25,2022-02-25 10:59:25,,0,1,一等品,622,1,,622,5364,55,69
5303,2022-02-25 10:58:31,2022-02-25 10:58:35,,0,1,一等品,622,8,,622,5361,135,185
5302,2022-02-25 10:58:16,2022-02-25 10:58:32,,0,1,一等品,622,6,,622,5361,30,200
5301,2022-02-25 10:58:00,2022-02-25 10:58:00,,0,1,一等品,622,5,,622,5361,9,14
5283,2022-02-21 23:20:00,2022-02-21 23:20:00,,0,1,一等品,622,4,,,5342,62,66
5282,2022-02-21 23:19:13,2022-02-21 23:19:13,,0,1,一等品,622,3,,,5341,1.14,1.16
5281,2022-02-21 23:17:41,2022-02-21 23:17:41,,0,1,一等品,622,1,,,5343,60,70
5272,2022-02-17 14:01:22,2022-02-17 14:01:22,,0,1,一等品,623,1,,,4364,58,72
5271,2022-02-17 14:00:53,2022-02-17 14:00:53,,0,1,一等品,623,4,,,4363,62,66
5270,2022-02-17 14:00:32,2022-02-17 14:00:32,,0,1,一等品,623,3,,,4362,1.13,1.15
5269,2022-02-17 14:00:06,2022-02-17 14:00:06,,0,1,一等品,622,1,,,5325,40,54
5268,2022-02-17 14:00:00,2022-02-17 14:00:00,,0,1,一等品,623,8,,,4361,85,115
5267,2022-02-17 13:59:52,2022-02-17 13:59:52,,0,1,一等品,622,4,,,5324,58,62
5266,2022-02-17 13:59:46,2022-02-17 13:59:46,,0,1,一等品,623,6,,,4361,30,999
5265,2022-02-17 13:59:35,2022-02-17 13:59:35,,0,1,一等品,622,3,,,5323,1.17,1.19
5264,2022-02-17 13:59:32,2022-02-17 13:59:32,,0,1,一等品,623,5,,,4361,9,14.5
5263,2022-02-17 13:59:19,2022-02-17 13:59:19,,0,1,一等品,622,8,,,5326,93,135
5262,2022-02-17 13:59:07,2022-02-17 13:59:07,,0,1,一等品,622,6,,,5326,30,999
5261,2022-02-17 13:58:46,2022-02-17 13:58:46,,0,1,一等品,622,5,,,5326,8,11
5243,2022-02-15 04:47:08,2022-02-15 04:47:08,,0,1,一等品,623,1,,,5303,60,70
5242,2022-02-15 04:46:45,2022-02-15 04:46:53,,0,1,一等品,623,4,,623,5302,72,76
5241,2022-02-15 04:46:26,2022-02-15 04:46:31,,0,1,一等品,623,3,,623,5301,1.14,1.16
5226,2022-02-14 16:26:52,2022-02-14 16:26:52,,0,1,一等品,622,1,,,5285,58,72
5225,2022-02-14 16:26:38,2022-02-14 16:26:38,,0,1,一等品,622,4,,,5284,62,66
5224,2022-02-14 16:26:22,2022-02-14 16:26:22,,0,1,一等品,622,3,,,5282,1.13,1.15
5223,2022-02-14 16:26:01,2022-02-14 16:26:01,,0,1,一等品,622,8,,,5281,85,115
5222,2022-02-14 16:25:50,2022-02-14 16:25:50,,0,1,一等品,622,6,,,5281,30,200
5221,2022-02-14 16:25:39,2022-02-14 16:25:39,,0,1,一等品,622,5,,,5281,9,14.5
5206,2022-02-12 20:01:42,2022-02-12 20:01:42,,0,1,一等品,623,3,,,5265,1.145,1.175
5205,2022-02-12 20:01:11,2022-02-17 12:34:50,,0,1,一等品,623,1,,622,5264,60,76
5204,2022-02-12 20:00:49,2022-02-12 20:00:49,,0,1,一等品,623,4,,,5263,64,70
5203,2022-02-12 20:00:04,2022-02-17 12:35:43,,0,1,一等品,623,8,,622,5261,100,130
5202,2022-02-12 19:59:38,2022-02-12 19:59:38,,0,1,一等品,623,6,,,5261,31,59
5201,2022-02-12 19:59:22,2022-02-12 19:59:22,,0,1,一等品,623,5,,,5261,9,15
5186,2022-02-11 14:18:38,2022-02-11 14:18:41,,0,1,一等品,623,4,,623,5243,67,71
5185,2022-02-11 14:18:06,2022-02-11 14:18:17,,0,1,一等品,623,8,,623,5241,80,105
5184,2022-02-11 14:17:46,2022-02-11 14:17:46,,0,1,一等品,623,6,,,5241,30,999
5183,2022-02-11 14:17:29,2022-02-11 14:17:29,,0,1,一等品,623,5,,,5241,16,19
5182,2022-02-11 14:16:55,2022-02-11 14:16:58,,0,1,一等品,623,1,,623,5244,60,71
5181,2022-02-11 14:16:20,2022-02-11 14:16:20,,0,1,一等品,623,3,,,5242,1.12,1.14
5163,2022-02-10 12:14:16,2022-02-10 12:14:16,,0,1,一等品,622,1,,,5223,57,67
5162,2022-02-10 12:14:05,2022-02-10 12:14:05,,0,1,一等品,622,3,,,5221,1.16,1.18
5161,2022-02-10 12:13:52,2022-02-10 12:13:52,,0,1,一等品,622,4,,,5222,59,63
5154,2022-01-26 19:37:20,2022-01-26 19:37:20,,0,1,一等品,622,4,,,5207,55,61
5153,2022-01-26 19:37:02,2022-01-26 19:37:02,,0,1,一等品,622,3,,,5206,1.155,1.185
5152,2022-01-26 19:36:39,2022-01-26 19:36:39,,0,1,一等品,622,44,,,5205,120,158
5151,2022-01-26 19:36:22,2022-01-26 19:36:22,,0,1,一等品,622,43,,,5205,20,48
5150,2022-01-26 19:36:04,2022-01-26 19:36:04,,0,1,一等品,622,42,,,5205,4,9
5149,2022-01-26 19:35:49,2022-01-26 19:35:49,,0,1,一等品,622,41,,,5205,0.9,2.1
5148,2022-01-26 19:35:16,2022-01-26 19:35:16,,0,1,一等品,622,1,,,5208,59,71
5147,2022-01-26 18:24:38,2022-01-26 18:31:30,,0,1,一等品,622,1,,622,5204,60,74
5146,2022-01-26 18:24:23,2022-01-26 18:24:23,,0,1,一等品,622,4,,,5203,59,65
5145,2022-01-26 18:24:06,2022-01-26 18:33:23,,0,1,一等品,622,3,,622,5202,1.14,1.17
5144,2022-01-26 18:23:39,2022-01-26 18:31:10,,0,1,一等品,622,44,,622,5201,94,134
5143,2022-01-26 18:23:27,2022-01-26 18:23:27,,0,1,一等品,622,43,,,5201,25,53
5142,2022-01-26 18:23:14,2022-01-26 18:23:14,,0,1,一等品,622,42,,,5201,8,14
5141,2022-01-26 18:21:31,2022-01-26 18:31:01,,0,1,一等品,622,41,,622,5201,1.3,2.9
5126,2022-01-26 15:05:50,2022-01-26 15:05:50,,0,1,一等品,622,5,,,5181,9,15
5125,2022-01-26 15:05:24,2022-01-26 15:05:24,,0,1,一等品,622,3,,,5182,1.145,1.175
5124,2022-01-26 15:05:04,2022-01-26 15:05:04,,0,1,一等品,622,4,,,5183,64,70
5123,2022-01-26 15:04:41,2022-02-17 14:07:55,,0,1,一等品,622,8,,622,5181,100,130
5122,2022-01-26 15:04:22,2022-01-26 15:04:22,,0,1,一等品,622,6,,,5181,31,59
5121,2022-01-26 15:03:44,2022-02-17 14:07:11,,0,1,一等品,622,1,,622,5184,60,76
5106,2022-01-22 19:46:33,2022-02-17 12:32:42,,0,1,一等品,622,8,,622,5164,75,100
5105,2022-01-22 19:46:16,2022-02-17 12:32:31,,0,1,一等品,622,6,,622,5164,25,999
5104,2022-01-22 19:46:01,2022-01-22 19:46:01,,0,1,一等品,622,5,,,5164,8,13
5103,2022-01-22 19:45:21,2022-02-17 14:04:28,,0,1,一等品,622,3,,622,5163,1.08,1.1
5102,2022-01-22 19:43:28,2022-01-22 19:44:31,,0,1,一等品,622,4,,622,5162,54,58
5101,2022-01-22 19:42:41,2022-02-17 12:33:08,,0,1,一等品,622,1,,622,5161,46,60
5083,2022-01-22 03:27:41,2022-01-22 03:27:41,,0,1,一等品,623,1,,,5143,45,55
5082,2022-01-22 03:27:12,2022-01-22 03:27:25,,0,1,一等品,623,4,,623,5142,55,59
5081,2022-01-22 03:26:55,2022-01-22 03:26:55,,0,1,一等品,623,3,,,5141,1.13,1.15
5066,2022-01-20 20:59:06,2022-01-20 20:59:06,,0,1,一等品,623,3,,,5122,1.15,1.17
5065,2022-01-20 20:58:43,2022-01-20 20:58:43,,0,1,一等品,623,1,,,5124,47,57
5064,2022-01-20 20:58:16,2022-01-20 20:58:28,,0,1,一等品,623,4,,623,5123,62,66
5063,2022-01-20 20:57:15,2022-01-20 20:57:15,,0,1,一等品,623,5,,,5121,10.54,18.56
5062,2022-01-20 20:56:59,2022-01-20 20:56:59,,0,1,一等品,623,8,,,5121,64.1,103.5
5061,2022-01-20 20:56:25,2022-01-20 20:56:25,,0,1,一等品,623,6,,,5121,23.8,39.6
5055,2022-01-20 13:37:40,2022-01-20 13:37:40,,0,1,一等品,622,3,,622,5118,1.11,1.13
5054,2022-01-20 13:37:23,2022-01-20 13:37:24,,0,1,一等品,622,1,,622,5120,43,53
5053,2022-01-20 13:36:56,2022-01-20 13:36:57,,0,1,一等品,622,4,,622,5119,54,58
5052,2022-01-20 13:35:25,2022-01-20 13:35:25,,0,1,一等品,622,1,,622,5115,48,58
5051,2022-01-20 13:35:13,2022-01-20 13:35:13,,0,1,一等品,622,3,,622,5117,1.08,1.1
5050,2022-01-20 13:34:57,2022-01-20 13:34:57,,0,1,一等品,622,4,,622,5116,54,58
5049,2022-01-20 13:32:59,2022-01-20 13:32:59,,0,1,一等品,622,1,,622,5114,55,65
5048,2022-01-20 13:32:45,2022-01-20 13:32:45,,0,1,一等品,622,3,,622,5113,1.13,1.15
5047,2022-01-20 13:31:00,2022-01-20 13:31:00,,0,1,一等品,622,1,,,5112,58,68
5046,2022-01-20 13:30:47,2022-01-20 13:30:47,,0,1,一等品,622,3,,,5111,1.21,1.23
5045,2022-01-20 13:13:13,2022-01-20 13:13:14,,0,1,一等品,622,3,,622,5109,1.155,1.19
5044,2022-01-20 13:12:53,2022-01-20 13:12:54,,0,1,一等品,622,1,,622,5110,55,66
5043,2022-01-20 13:11:00,2022-01-20 13:11:00,,0,1,一等品,622,8,,622,5108,110,140
5042,2022-01-20 13:10:46,2022-01-20 13:10:47,,0,1,一等品,622,6,,622,5108,30,55
5041,2022-01-20 13:10:35,2022-01-20 13:10:35,,0,1,一等品,622,5,,622,5108,4,9
5040,2022-01-20 13:08:33,2022-01-20 13:08:33,,0,1,一等品,622,3,,622,5107,1.125,1.155
5039,2022-01-20 13:08:14,2022-01-20 13:08:15,,0,1,一等品,622,1,,622,5106,80,94
5038,2022-01-20 12:47:17,2022-01-20 12:47:17,,0,1,一等品,622,8,,622,5105,65,100
5037,2022-01-20 12:46:52,2022-01-20 12:47:45,,0,1,一等品,622,6,,622,5105,20,50
5036,2022-01-20 12:46:36,2022-01-20 12:46:53,,0,1,一等品,622,5,,622,5105,16.5,22.5
5035,2022-01-20 12:41:34,2022-01-20 12:41:34,,0,1,一等品,622,3,,622,5103,1.15,1.18
5034,2022-01-20 12:41:19,2022-01-20 12:41:19,,0,1,一等品,622,1,,622,5104,75,95
5033,2022-01-20 12:39:12,2022-01-20 12:39:12,,0,1,一等品,622,8,,,5102,93,130
5032,2022-01-20 12:39:02,2022-01-20 12:39:02,,0,1,一等品,622,6,,,5102,27,46
5031,2022-01-20 12:38:48,2022-01-20 12:38:48,,0,1,一等品,622,5,,,5102,25.5,36.5
5030,2022-01-20 12:37:20,2022-01-20 12:37:20,,0,1,一等品,622,1,,,5100,50,64
5029,2022-01-20 12:37:06,2022-01-20 12:37:06,,0,1,一等品,622,3,,,5101,1.065,1.095
5028,2022-01-20 12:32:04,2022-01-20 12:32:04,,0,1,一等品,622,8,,,5099,78,116
5027,2022-01-20 12:31:48,2022-01-20 12:31:48,,0,1,一等品,622,6,,,5099,25,53
5026,2022-01-20 12:31:35,2022-01-20 12:31:35,,0,1,一等品,622,5,,,5099,7.5,12.5
5025,2022-01-20 12:09:19,2022-01-20 12:09:19,,0,1,一等品,622,1,,622,5097,70,85
5024,2022-01-20 12:09:03,2022-01-20 12:09:03,,0,1,一等品,622,3,,622,5098,1.12,1.14
5023,2022-01-20 11:58:27,2022-01-20 11:58:27,,0,1,一等品,622,3,,622,5094,1.13,1.15
5022,2022-01-20 11:57:44,2022-01-20 11:57:45,,0,1,一等品,622,1,,622,5096,59,71
5021,2022-01-20 11:57:19,2022-01-20 11:57:20,,0,1,一等品,622,4,,622,5095,65,69
5020,2022-01-20 11:56:51,2022-01-20 11:56:51,,0,1,一等品,622,8,,,5093,120,150
5019,2022-01-20 11:56:41,2022-01-20 11:56:41,,0,1,一等品,622,6,,,5093,35,200
5018,2022-01-20 11:56:30,2022-01-20 11:56:30,,0,1,一等品,622,5,,,5093,12,17
5017,2022-01-20 11:51:59,2022-01-20 11:51:59,,0,1,一等品,622,8,,,5092,130,165
5016,2022-01-20 11:51:47,2022-01-20 11:51:47,,0,1,一等品,622,6,,,5092,31,59
5015,2022-01-20 11:51:35,2022-01-20 11:51:35,,0,1,一等品,622,5,,,5092,9,15
5014,2022-01-20 11:30:52,2022-01-20 11:30:52,,0,1,一等品,622,1,,622,5090,75,85
5013,2022-01-20 11:30:38,2022-01-20 11:30:38,,0,1,一等品,622,3,,622,5091,1.13,1.15
5012,2022-01-20 11:27:12,2022-01-20 11:27:12,,0,1,一等品,622,1,,622,5089,75,95
5011,2022-01-20 10:46:04,2022-01-20 10:46:04,,0,1,一等品,622,3,,,5087,1.12,1.14
5010,2022-01-20 10:45:45,2022-01-20 10:45:48,,0,1,一等品,622,1,,622,5088,70,85
5007,2022-01-20 10:44:17,2022-01-20 10:44:17,,0,1,一等品,622,1,,622,5085,80,95
5006,2022-01-20 10:42:17,2022-01-20 10:42:18,,0,1,一等品,622,8,,622,5084,115,145
5005,2022-01-20 10:42:05,2022-01-20 10:42:05,,0,1,一等品,622,6,,622,5084,30,200
5004,2022-01-20 10:41:53,2022-01-20 10:41:54,,0,1,一等品,622,5,,622,5084,10,14.5
5003,2022-01-20 10:41:38,2022-01-20 10:41:38,,0,1,一等品,622,3,,622,5083,1.13,1.15
5002,2022-01-20 10:41:22,2022-01-20 10:41:22,,0,1,一等品,622,4,,622,5082,62,66
5001,2022-01-20 10:41:06,2022-01-20 10:41:06,,0,1,一等品,622,1,,622,5081,56,70
4983,2022-01-20 03:54:16,2022-01-20 03:54:16,,0,1,一等品,622,3,,,5063,1.27,1.29
4982,2022-01-20 03:53:35,2022-01-20 03:53:35,,0,1,一等品,622,4,,,5062,62,66
4981,2022-01-20 03:52:44,2022-01-20 03:52:44,,0,1,一等品,622,1,,,5061,45,55
4972,2022-01-19 17:46:37,2022-01-19 17:46:37,,0,1,一等品,623,1,,,5048,48,62
4971,2022-01-19 17:46:13,2022-01-19 17:46:18,,0,1,一等品,623,4,,623,5047,63,68
4970,2022-01-19 17:45:04,2022-01-19 17:45:04,,0,1,一等品,623,8,,,5045,70,100
4969,2022-01-19 17:44:41,2022-01-19 17:44:41,,0,1,一等品,623,6,,,5045,25,999
4968,2022-01-19 17:44:27,2022-01-19 17:44:27,,0,1,一等品,623,5,,,5045,10,14.7
4967,2022-01-19 17:43:53,2022-01-19 17:43:53,,0,1,一等品,623,3,,,5046,1.16,1.18
4966,2022-01-19 17:40:11,2022-01-19 17:40:11,,0,1,一等品,623,1,,,5044,48,62
4965,2022-01-19 17:39:48,2022-01-19 17:39:48,,0,1,一等品,623,4,,,5043,63,68
4964,2022-01-19 17:39:25,2022-01-19 17:39:25,,0,1,一等品,623,3,,,5042,1.16,1.18
4963,2022-01-19 17:38:59,2022-01-19 17:38:59,,0,1,一等品,623,8,,,5041,70,100
4962,2022-01-19 17:38:40,2022-01-19 17:38:44,,0,1,一等品,623,6,,623,5041,25,999
4961,2022-01-19 17:38:14,2022-01-19 17:38:22,,0,1,一等品,623,5,,623,5041,10,14.7
4954,2022-01-17 03:29:27,2022-01-18 19:14:52,,0,1,一等品,622,44,,623,5026,85,123
4953,2022-01-17 03:29:12,2022-01-17 03:29:12,,0,1,一等品,622,43,,,5026,25,53
4952,2022-01-17 03:28:59,2022-01-18 19:15:26,,0,1,一等品,622,42,,623,5026,17.5,23.5
4951,2022-01-17 03:28:46,2022-01-18 19:14:38,,0,1,一等品,622,41,,623,5026,1.9,3.8
4943,2022-01-17 02:13:31,2022-01-17 02:13:31,,0,1,一等品,622,1,,,5023,68,82
4942,2022-01-17 02:13:01,2022-01-17 03:25:33,,0,1,一等品,622,4,,622,5022,68,74
4941,2022-01-17 02:12:34,2022-01-17 03:25:12,,0,1,一等品,622,3,,622,5021,1.135,1.165
4935,2022-01-16 09:31:37,2022-01-16 09:31:37,,0,1,一等品,622,4,,,5000,64,70
4934,2022-01-16 09:31:23,2022-01-20 11:52:51,,0,1,一等品,622,1,,622,5001,74,88
4933,2022-01-16 09:31:00,2022-01-20 11:52:24,,0,1,一等品,622,3,,622,4999,1.145,1.175
4928,2022-01-16 08:51:32,2022-02-06 12:09:44,,0,1,一等品,622,1,,622,4997,70,84
4927,2022-01-16 08:51:15,2022-01-17 05:04:53,,0,1,一等品,622,3,,622,4995,1.135,1.165
4926,2022-01-16 08:50:59,2022-01-17 05:04:25,,0,1,一等品,622,4,,622,4996,68,74
4921,2022-01-16 08:47:54,2022-01-20 12:32:42,,0,1,一等品,622,1,,622,4993,38,50
4920,2022-01-16 08:47:37,2022-01-20 12:34:15,,0,1,一等品,622,4,,622,4992,54,60
4919,2022-01-16 08:47:18,2022-01-20 12:34:55,,0,1,一等品,622,3,,622,4991,1.075,1.105
4914,2022-01-16 08:43:03,2022-01-20 12:39:33,,0,1,一等品,622,1,,622,4988,65,85
4913,2022-01-16 08:42:26,2022-01-20 12:39:52,,0,1,一等品,622,4,,622,4987,79,85
4912,2022-01-16 08:42:08,2022-01-20 12:40:00,,0,1,一等品,622,3,,622,4989,1.16,1.19
4907,2022-01-16 08:32:56,2022-01-16 08:32:56,,0,1,一等品,622,1,,,4981,51,63
4902,2022-01-16 08:22:11,2022-01-20 13:12:00,,0,1,一等品,622,3,,622,4983,1.165,1.2
4901,2022-01-16 08:21:12,2022-01-20 13:11:37,,0,1,一等品,622,4,,622,4982,54,60
4886,2022-01-15 19:13:52,2022-01-15 19:13:52,,0,1,一等品,622,5,,,4964,9,15
4885,2022-01-15 19:13:33,2022-01-15 19:13:33,,0,1,一等品,622,6,,,4964,24.75,41.25
4884,2022-01-15 19:08:19,2022-02-15 16:53:04,,0,1,一等品,622,8,,622,4964,55,93
4883,2022-01-15 19:07:27,2022-01-15 19:12:48,,0,1,一等品,622,1,,622,4963,55,65
4882,2022-01-15 19:07:00,2022-01-15 19:12:43,,0,1,一等品,622,4,,622,4962,62,66
4881,2022-01-15 19:06:32,2022-01-15 19:12:36,,0,1,一等品,622,3,,622,4961,1.11,1.13
4863,2022-01-12 09:35:32,2022-01-12 09:35:36,,0,1,一等品,623,3,,623,4941,1.15,1.17
4862,2022-01-12 09:35:00,2022-01-12 09:35:00,,0,1,一等品,623,1,,,4943,38,52
4861,2022-01-12 09:34:25,2022-01-12 09:34:25,,0,1,一等品,623,4,,,4942,58,62
4846,2022-01-10 11:56:24,2022-01-10 11:56:24,,0,1,一等品,622,1,,,4921,41,55
4845,2022-01-10 11:54:05,2022-02-13 09:08:38,,0,1,一等品,622,8,,622,4924,95,135
4844,2022-01-10 11:53:38,2022-01-10 11:53:38,,0,1,一等品,622,6,,,4924,32,1000
4843,2022-01-10 11:53:19,2022-01-10 11:53:19,,0,1,一等品,622,5,,,4924,7,12
4842,2022-01-10 11:52:18,2022-01-10 11:52:18,,0,1,一等品,622,3,,,4923,1.15,1.17
4841,2022-01-10 11:51:26,2022-01-10 11:51:26,,0,1,一等品,622,4,,,4922,58,62
4826,2022-01-10 00:25:17,2022-01-10 00:25:17,,0,1,一等品,623,3,,,4906,1.11,1.13
4825,2022-01-10 00:24:48,2022-01-10 00:24:48,,0,1,一等品,623,1,,,4908,53,63
4824,2022-01-10 00:24:27,2022-01-10 00:24:27,,0,1,一等品,623,4,,,4907,60,64
4823,2022-01-10 00:23:50,2022-01-20 13:24:58,,0,1,一等品,623,8,,622,4905,55,93
4822,2022-01-10 00:23:30,2022-01-20 13:24:49,,0,1,一等品,623,6,,622,4905,21,36
4821,2022-01-10 00:23:10,2022-01-10 00:23:10,,0,1,一等品,623,5,,,4905,9,15
4806,2022-01-09 22:30:41,2022-01-09 22:30:41,,0,1,一等品,623,1,,,4904,60,70
4805,2022-01-09 22:29:46,2022-01-20 13:17:45,,0,1,一等品,623,8,,622,4901,60,100
4804,2022-01-09 22:29:27,2022-01-09 22:29:27,,0,1,一等品,623,6,,,4901,21.5,40.5
4803,2022-01-09 22:29:09,2022-01-09 22:29:09,,0,1,一等品,623,5,,,4901,9,15
4802,2022-01-09 22:27:48,2022-01-09 22:27:48,,0,1,一等品,623,4,,,4903,68,72
4801,2022-01-09 22:27:28,2022-01-09 22:28:25,,0,1,一等品,623,3,,623,4902,1.16,1.18
4786,2022-01-09 05:49:53,2022-02-24 16:17:55,,0,1,一等品,623,8,,622,4881,106,144
4785,2022-01-09 05:49:26,2022-02-24 16:17:48,,0,1,一等品,623,6,,622,4881,41.5,56.5
4784,2022-01-09 05:48:46,2022-02-24 16:18:03,,0,1,一等品,623,5,,622,4881,9,13
4783,2022-01-09 05:48:23,2022-01-09 05:48:23,,0,1,一等品,623,3,,,4882,1.1,1.12
4782,2022-01-09 05:47:33,2022-01-09 05:47:48,,0,1,一等品,623,1,,623,4884,44,54
4781,2022-01-09 05:47:11,2022-01-09 05:47:11,,0,1,一等品,623,4,,,4883,57,61
4766,2022-01-08 19:02:15,2022-01-08 19:02:16,,0,1,一等品,622,1,,622,4864,42,52
4765,2022-01-08 19:02:00,2022-01-20 13:26:48,,0,1,一等品,622,8,,622,4861,50,80
4764,2022-01-08 19:01:47,2022-01-20 13:26:40,,0,1,一等品,622,6,,622,4861,25,45
4763,2022-01-08 19:01:32,2022-01-20 13:26:22,,0,1,一等品,622,5,,622,4861,8.5,13.5
4762,2022-01-08 19:01:12,2022-01-08 19:04:39,,0,1,一等品,622,4,,622,4863,63,67
4761,2022-01-08 19:00:56,2022-01-08 19:04:25,,0,1,一等品,622,3,,622,4862,1.16,1.18
4746,2022-01-08 17:12:38,2022-02-17 13:58:29,,0,1,一等品,622,1,,623,4844,58,72
4745,2022-01-08 17:12:18,2022-01-08 17:12:18,,0,1,一等品,622,4,,,4843,62,66
4744,2022-01-08 17:11:58,2022-01-08 17:11:58,,0,1,一等品,622,3,,,4842,1.13,1.15
4743,2022-01-08 17:11:35,2022-02-17 13:57:42,,0,1,一等品,622,8,,623,4841,85,115
4742,2022-01-08 17:11:18,2022-01-08 18:07:57,,0,1,一等品,622,6,,622,4841,30,999
4741,2022-01-08 17:11:03,2022-02-17 13:56:37,,0,1,一等品,622,5,,623,4841,9,14.5
4726,2022-01-08 10:37:02,2022-01-08 10:37:02,,0,1,一等品,622,1,,622,4824,50,60
4725,2022-01-08 10:36:50,2022-01-08 10:36:50,,0,1,一等品,622,4,,622,4823,56,60
4724,2022-01-08 10:36:17,2022-01-08 10:36:18,,0,1,一等品,622,3,,622,4822,1.13,1.16
4723,2022-01-08 10:35:51,2022-01-20 13:15:44,,0,1,一等品,622,8,,622,4821,55,93
4722,2022-01-08 10:35:33,2022-01-20 13:15:53,,0,1,一等品,622,6,,622,4821,21,36
4721,2022-01-08 10:34:59,2022-01-08 10:34:59,,0,1,一等品,622,5,,,4821,6.52,10.08
4702,2022-01-06 10:28:37,2022-01-06 10:28:38,,0,1,一等品,622,8,,622,4801,70,95
4701,2022-01-06 10:28:20,2022-01-06 10:28:21,,0,1,一等品,622,6,,622,4801,33,200
4686,2022-01-04 22:11:09,2022-01-04 22:11:09,,0,1,一等品,622,1,,,4784,54,68
4685,2022-01-04 22:10:51,2022-01-04 22:10:51,,0,1,一等品,622,4,,,4783,61,67
4684,2022-01-04 22:10:14,2022-01-04 22:10:14,,0,1,一等品,622,3,,,4782,1.13,1.16
4683,2022-01-04 22:09:43,2022-01-04 22:09:43,,0,1,一等品,622,8,,,4781,80,120
4682,2022-01-04 22:09:22,2022-01-04 22:09:22,,0,1,一等品,622,6,,,4781,27,999
4681,2022-01-04 22:09:06,2022-01-04 22:09:06,,0,1,一等品,622,5,,,4781,7,12.5
4661,2022-01-04 14:09:14,2022-01-04 14:09:14,,0,1,一等品,622,1,,,4761,73,83
4656,2022-01-04 13:18:34,2022-01-04 13:18:35,,0,1,一等品,622,1,,622,4753,60,75
4655,2022-01-04 12:09:03,2022-01-04 12:09:03,,0,1,一等品,622,1,,622,4751,73,83
4654,2022-01-04 12:08:41,2022-01-04 12:08:41,,0,1,一等品,622,3,,622,4752,1.11,1.13
